language,model_type,model_subtype,model_name,unit_of_analysis,index,train_f1_micro,train_f1_macro,train_accuracy,train_precision_micro,train_precision_macro,train_recall_micro,train_recall_macro,test_f1_micro,test_f1_macro,test_accuracy,test_precision_micro,test_precision_macro,test_recall_micro,test_recall_macro
po,SVM,Random Oversampling,SVM_rbf_ROS,title_and_first_paragraph,54,0.8124531003875938,0.8070292001513425,0.2064516129032258,0.8876562834990286,0.9012184050646268,0.7899603698811096,0.7635054005632942,0.4907748777630097,0.4176530163313515,0.0,0.6362712777728923,0.5408065209769484,0.4611650485436893,0.3961217667044735
po,SVM,Random Oversampling,SVM_rbf_ROS,title_and_first_sentence_each_paragraph,54,0.9846579267167748,0.9857806240051836,0.864516129032258,0.9897115949006902,0.9880676719019909,0.9801849405548216,0.9839877510910264,0.568989305092101,0.4900938269170601,0.0256410256410256,0.6418618368886081,0.5764056924877454,0.5436893203883495,0.4630845658101297
po,SVM,Random Oversampling,SVM_sigmoid_ROS,raw_text,55,0.8706326937617608,0.8596075721450295,0.3548387096774194,0.9167792168129298,0.9112118370216876,0.8322324966974901,0.8168659052509784,0.5572364831511106,0.4717632365538632,0.0256410256410256,0.7370077500894372,0.6684400027996087,0.5097087378640777,0.4185332211648001
po,SVM,Random Oversampling,SVM_sigmoid_ROS,title,55,0.9798286569643552,0.9748830316475596,0.9161290322580644,0.9760526621653384,0.965671459939062,0.9841479524438572,0.985008647403568,0.51419380148449,0.4653088012074032,0.0256410256410256,0.5780016163796861,0.4921987769466761,0.4902912621359223,0.4792540479570554
po,SVM,Random Oversampling,SVM_sigmoid_ROS,title_and_10_sentences,55,0.8189880065074567,0.8138361095970442,0.2451612903225806,0.8848726424709459,0.8810428063328478,0.7886393659180978,0.7831882399123167,0.5008562074613696,0.4142352550793407,0.0512820512820512,0.6142951483970902,0.5241274928774928,0.4854368932038835,0.3967156903247129
po,SVM,Random Oversampling,SVM_sigmoid_ROS,title_and_5_sentences,55,0.8787935379804395,0.8674008041632443,0.3677419354838709,0.9490978769911208,0.9548333326486766,0.8282694848084544,0.8040407213575973,0.4566975795613694,0.3671065895311241,0.0512820512820512,0.5482442314966586,0.4555504019789733,0.4466019417475728,0.3599778980418078
po,SVM,Random Oversampling,SVM_sigmoid_ROS,title_and_first_paragraph,55,0.803492547163146,0.7833309928620419,0.232258064516129,0.930988892488532,0.9325985317580684,0.7437252311756936,0.7087868607469895,0.48815442921996,0.416649558356417,0.0,0.6693679163339357,0.5819341372912801,0.441747572815534,0.376235512607693
po,SVM,Random Oversampling,SVM_sigmoid_ROS,title_and_first_sentence_each_paragraph,55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5898917308457533,0.5013805695134405,0.0512820512820512,0.6882824943441783,0.6359609909794638,0.5776699029126213,0.4827631641541416
po,SVM,SMOTE,SVM_rbf_SMOTE,raw_text,56,0.9333808625846418,0.9384449303993612,0.6,0.9562277499516652,0.9551798616505834,0.9128137384412152,0.9236912086303872,0.594124065149766,0.5118572712243131,0.0512820512820512,0.79355552753611,0.7397057307771594,0.5242718446601942,0.4404458323631257
po,SVM,SMOTE,SVM_rbf_SMOTE,title,56,0.9294070143612058,0.9185177554584006,0.5225806451612903,0.9676770690192904,0.9781277740268352,0.903566710700132,0.875756347172079,0.4952494104753978,0.4384672153053945,0.0,0.6031785784798841,0.5576345657626445,0.4757281553398058,0.4156782127646789
po,SVM,SMOTE,SVM_rbf_SMOTE,title_and_10_sentences,56,0.8340584720700589,0.8234109770432042,0.2580645161290322,0.8768739693352433,0.8824859725816886,0.8163804491413474,0.7918584512756952,0.5032765058280427,0.423837542117697,0.0256410256410256,0.6178988975105479,0.5354673040387325,0.4854368932038835,0.4076017654025173
po,SVM,SMOTE,SVM_rbf_SMOTE,title_and_5_sentences,56,0.8790599505236691,0.8549825734551033,0.3935483870967742,0.9388152804480188,0.9420108101116964,0.8441215323645971,0.8042807389489864,0.4768261131621352,0.3863357003897573,0.0256410256410256,0.647951118121743,0.5773854927173004,0.441747572815534,0.3544014569390509
po,SVM,SMOTE,SVM_rbf_SMOTE,title_and_first_paragraph,56,0.8597750285348836,0.8278495323373685,0.3225806451612903,0.9306809041857924,0.9219242285120304,0.8256274768824307,0.7824960082586004,0.5088599342569448,0.4359189949713697,0.0,0.6500739487628967,0.5604006951924381,0.4805825242718446,0.4229401237859885
po,SVM,SMOTE,SVM_rbf_SMOTE,title_and_first_sentence_each_paragraph,56,0.8742663020883094,0.8479233968794209,0.4064516129032258,0.9642088709578316,0.961638843212774,0.8110964332892999,0.7699856293927025,0.5085009300595077,0.4283991873545147,0.0512820512820512,0.6966610566863839,0.6008129206886971,0.4514563106796116,0.3743696466440828
po,SVM,SMOTE,SVM_sigmoid_SMOTE,raw_text,57,0.8215943697805891,0.7983556017716048,0.2064516129032258,0.8884042635934147,0.8824936360492673,0.7820343461030383,0.7504337190246625,0.565536782527074,0.4821264147794761,0.0256410256410256,0.7284135293341855,0.642206548241031,0.5145631067961165,0.4320911544595755
po,SVM,SMOTE,SVM_sigmoid_SMOTE,title,57,0.9226992999150484,0.923159427471841,0.535483870967742,0.9278294897415102,0.9253541723345754,0.9207397622192868,0.9240138282521704,0.5501016597615207,0.4944019193185588,0.0,0.5688058768441407,0.5068862587770151,0.5485436893203883,0.5071796311457966
po,SVM,SMOTE,SVM_sigmoid_SMOTE,title_and_10_sentences,57,0.8165912595709252,0.8014050297631463,0.232258064516129,0.8827970324747338,0.8739251973117099,0.7701453104359313,0.7512067033135976,0.4880739984527497,0.4033722949520559,0.0256410256410256,0.6300165022859197,0.5421154572940287,0.4466019417475728,0.3629589082596601
po,SVM,SMOTE,SVM_sigmoid_SMOTE,title_and_5_sentences,57,0.9827746971835376,0.983300235452992,0.864516129032258,0.9844961870269524,0.9831049270654552,0.9815059445178336,0.9840212174172824,0.4866671536159362,0.3825234425560574,0.0256410256410256,0.5352243870289459,0.4351108691170802,0.4757281553398058,0.3745410917403399
po,SVM,SMOTE,SVM_sigmoid_SMOTE,title_and_first_paragraph,57,0.864230365787762,0.85069526994423,0.3096774193548387,0.928418312991333,0.918429790258989,0.8269484808454426,0.809548046369206,0.4672838557098124,0.3946907313628323,0.0,0.5741933093076997,0.471599793983779,0.4466019417475728,0.3905405058600547
po,SVM,SMOTE,SVM_sigmoid_SMOTE,title_and_first_sentence_each_paragraph,57,0.8615401710480548,0.8275935987477296,0.3483870967741935,0.9713661180707518,0.9684363681614278,0.7859973579920739,0.7366614514045848,0.5265830143669603,0.4482569950269677,0.0256410256410256,0.729230023794408,0.6241655274550011,0.4368932038834951,0.3745889448896968
po,SVM,SVMSMOTE,SVM_rbf_SVMSMOTE,raw_text,58,0.9946632435021006,0.9935941347557636,0.9548387096774194,0.9961044101723996,0.9963543928209582,0.9933949801849404,0.9911294009552332,0.5879647819359689,0.4898294859124352,0.1025641025641025,0.7055911712778296,0.6386617095142441,0.5485436893203883,0.4410934616761685
po,SVM,SVMSMOTE,SVM_rbf_SVMSMOTE,title,58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4938365631380143,0.4153098995093028,0.0,0.5655241091955826,0.472791847508234,0.4514563106796116,0.3868744037916971
po,SVM,SVMSMOTE,SVM_rbf_SVMSMOTE,title_and_10_sentences,58,0.9237430347224176,0.8863670587528382,0.5419354838709678,0.9691647491314092,0.9668097119027532,0.8982826948480845,0.8444676736825238,0.5336637184696742,0.4527095554705087,0.0,0.6004655099059799,0.5199082663368377,0.5048543689320388,0.4317101131950756
po,SVM,SVMSMOTE,SVM_rbf_SVMSMOTE,title_and_5_sentences,58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5269954201391899,0.4164376347948806,0.0512820512820512,0.6245639854149277,0.5494501241792263,0.5242718446601942,0.4038970428068173
po,SVM,SVMSMOTE,SVM_rbf_SVMSMOTE,title_and_first_paragraph,58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4132539695634076,0.3328315202154598,0.0256410256410256,0.5805699155213718,0.5010307153164296,0.3883495145631068,0.3067282967658907
po,SVM,SVMSMOTE,SVM_rbf_SVMSMOTE,title_and_first_sentence_each_paragraph,58,0.9986679501144932,0.9988054623816212,0.9935483870967742,1.0,1.0,0.9973579920739762,0.9976315789473684,0.5994820176464672,0.5209126476057716,0.0256410256410256,0.7331539880240161,0.7236979269237332,0.5970873786407767,0.4924047130814048
po,SVM,SVMSMOTE,SVM_sigmoid_SVMSMOTE,raw_text,59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5921613291135651,0.493294607893412,0.1025641025641025,0.731650168157878,0.6781403672580143,0.5631067961165048,0.4549718451974091
po,SVM,SVMSMOTE,SVM_sigmoid_SVMSMOTE,title,59,0.8726683948982541,0.8616560592030538,0.3419354838709677,0.9156658565507289,0.913570015970387,0.8586525759577279,0.8423607351987529,0.5281575840358188,0.4537406507931556,0.0,0.5680185808345333,0.4912117427819398,0.5242718446601942,0.4525551516153019
po,SVM,SVMSMOTE,SVM_sigmoid_SVMSMOTE,title_and_10_sentences,59,0.7852260150223745,0.751128881663739,0.2258064516129032,0.8909435289783854,0.9005394598589521,0.7424042272126816,0.685496808577002,0.4823666009122584,0.3831581532825753,0.0256410256410256,0.6748765116675183,0.5998746867167919,0.4514563106796116,0.3478669200473711
po,SVM,SVMSMOTE,SVM_sigmoid_SVMSMOTE,title_and_5_sentences,59,0.992672893711836,0.9937153787586308,0.9290322580645162,0.9973751479695996,0.997773654916512,0.988110964332893,0.9897878445371094,0.4939522469470852,0.3897552725238576,0.0256410256410256,0.5710521671733277,0.4856784017955008,0.4805825242718446,0.3766700404858299
po,SVM,SVMSMOTE,SVM_sigmoid_SVMSMOTE,title_and_first_paragraph,59,0.9681383291368078,0.968839415664935,0.7612903225806451,0.9662935890033372,0.9589291236423028,0.9722589167767504,0.981261024040716,0.5411090056932433,0.4718886826787335,0.0,0.5813740787577166,0.4905989703573737,0.5388349514563107,0.4866140125538622
po,SVM,SVMSMOTE,SVM_sigmoid_SVMSMOTE,title_and_first_sentence_each_paragraph,59,0.9666080786443548,0.964092287532156,0.7483870967741936,0.9562920721134988,0.9459671843556556,0.9788639365918098,0.9846358695873808,0.5918186826218235,0.5233934162632099,0.0512820512820512,0.601383976700566,0.5226190907091529,0.6019417475728155,0.5524351588261363
po,XGBoost,BorderlineSMOTE,XGBoost_broad_BorderlineSMOTE,raw_text,61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6383562353263876,0.5708948119385979,0.0256410256410256,0.7386908627590644,0.6855861430164837,0.587378640776699,0.5154384149684901
po,XGBoost,BorderlineSMOTE,XGBoost_broad_BorderlineSMOTE,title,61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4782807114291164,0.4025032790338913,0.0,0.5899402288101436,0.5304051403070155,0.4611650485436893,0.3788519437955527
po,XGBoost,BorderlineSMOTE,XGBoost_broad_BorderlineSMOTE,title_and_10_sentences,61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5107663964481005,0.3978638590082995,0.0,0.5312140327310231,0.4482587848659277,0.5485436893203883,0.4147804263405768
po,XGBoost,BorderlineSMOTE,XGBoost_broad_BorderlineSMOTE,title_and_5_sentences,61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.498444589010362,0.3908651503071647,0.0256410256410256,0.4940583998915937,0.3968266674485886,0.5339805825242718,0.4192934258723731
po,XGBoost,BorderlineSMOTE,XGBoost_broad_BorderlineSMOTE,title_and_first_paragraph,61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4681118791932317,0.3580344532314975,0.0,0.5118315611034058,0.4298422146636432,0.5,0.3728259522432454
po,XGBoost,BorderlineSMOTE,XGBoost_broad_BorderlineSMOTE,title_and_first_sentence_each_paragraph,61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5491352438898884,0.4491238707670968,0.0256410256410256,0.638132276299752,0.5846850283175471,0.5533980582524272,0.4370245043177374
po,XGBoost,BorderlineSMOTE,XGBoost_narrow_BorderlineSMOTE,raw_text,60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6456024530170813,0.567478056410437,0.0512820512820512,0.6705802798744763,0.6215005765906343,0.6699029126213593,0.5733531193117658
po,XGBoost,BorderlineSMOTE,XGBoost_narrow_BorderlineSMOTE,title,60,0.928975024209187,0.9412293472532108,0.6645161290322581,0.8694357000325463,0.8920184768638689,1.0,1.0,0.5682548098429522,0.4769893251547035,0.0,0.4984127029115145,0.4254176608608704,0.7330097087378641,0.6280825064659651
po,XGBoost,BorderlineSMOTE,XGBoost_narrow_BorderlineSMOTE,title_and_10_sentences,60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.542369877103004,0.434277943672906,0.0,0.5403984519668414,0.4586206791328971,0.5970873786407767,0.4701616679060288
po,XGBoost,BorderlineSMOTE,XGBoost_narrow_BorderlineSMOTE,title_and_5_sentences,60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5637298875088155,0.4620068389874218,0.0256410256410256,0.5600374180042941,0.4755525422044661,0.6067961165048543,0.4904074935089972
po,XGBoost,BorderlineSMOTE,XGBoost_narrow_BorderlineSMOTE,title_and_first_paragraph,60,0.9941385966925994,0.996197123075504,0.967741935483871,0.988438506830656,0.992500893312063,1.0,1.0,0.5433895075769937,0.4562004257795627,0.0,0.528930488203442,0.4665769680412627,0.6310679611650486,0.5279843277023728
po,XGBoost,BorderlineSMOTE,XGBoost_narrow_BorderlineSMOTE,title_and_first_sentence_each_paragraph,60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.57929657597017,0.4822728062714632,0.0256410256410256,0.570137986107186,0.4938854249199076,0.616504854368932,0.5023319412417158
po,XGBoost,No Upsampling,XGBoost_broad,raw_text,63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5679151037221702,0.4682508249065502,0.0512820512820512,0.7429078654372677,0.6931952132575019,0.529126213592233,0.4175696170996922
po,XGBoost,No Upsampling,XGBoost_broad,title,63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.487308847266291,0.4146684645735879,0.0,0.5632684467635924,0.5093157834229263,0.4805825242718446,0.3935628281492942
po,XGBoost,No Upsampling,XGBoost_broad,title_and_10_sentences,63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4535442597155462,0.3323242373478628,0.0,0.48878916902017,0.3742058980975237,0.4466019417475728,0.3195406097661736
po,XGBoost,No Upsampling,XGBoost_broad,title_and_5_sentences,63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4542437134063348,0.3448447385947385,0.0256410256410256,0.5083710645795471,0.4117691779815839,0.441747572815534,0.3276694483461401
po,XGBoost,No Upsampling,XGBoost_broad,title_and_first_paragraph,63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.471003731719658,0.3671404849565244,0.0,0.5043734825914594,0.4232410361442619,0.5,0.3804642099754882
po,XGBoost,No Upsampling,XGBoost_broad,title_and_first_sentence_each_paragraph,63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4891617570171567,0.3782901881624982,0.0256410256410256,0.5796978911056581,0.4836512297226583,0.4611650485436893,0.346517392382054
po,XGBoost,No Upsampling,XGBoost_narrow,raw_text,62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.648749942811358,0.5632219963880639,0.0256410256410256,0.6398816751311178,0.5801863409830196,0.7087378640776699,0.6073358032944499
po,XGBoost,No Upsampling,XGBoost_narrow,title,62,0.9879007755704206,0.992559613400924,0.9290322580645162,0.9766380696752212,0.985632280091043,1.0,1.0,0.5426230658731316,0.4557907598675589,0.0,0.5048981315879899,0.4365470016383112,0.6504854368932039,0.5490387432116756
po,XGBoost,No Upsampling,XGBoost_narrow,title_and_10_sentences,62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.550230474570138,0.4441612448946547,0.0,0.5473917183974595,0.4690976741573822,0.6019417475728155,0.4780192238838855
po,XGBoost,No Upsampling,XGBoost_narrow,title_and_5_sentences,62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5330646399237278,0.4241008357079989,0.0256410256410256,0.515250354651813,0.4180922765311017,0.587378640776699,0.4686292717307755
po,XGBoost,No Upsampling,XGBoost_narrow,title_and_first_paragraph,62,0.9833702063786725,0.988649431360402,0.896774193548387,0.9677564902065728,0.9779693020141084,1.0,1.0,0.5625434137944333,0.4755287128529713,0.0,0.5242151197187604,0.4594934069041211,0.6699029126213593,0.5687317381866254
po,XGBoost,No Upsampling,XGBoost_narrow,title_and_first_sentence_each_paragraph,62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5742830906976852,0.5076099577258627,0.0512820512820512,0.5909611825204393,0.5467869375196962,0.5825242718446602,0.5012068132368884
po,XGBoost,Random Oversampling,XGBoost_broad_ROS,raw_text,65,0.9993260183862184,0.9985422740524782,0.9935483870967742,1.0,1.0,0.998678996036988,0.9971428571428572,0.5931186551217267,0.5038846022456547,0.0,0.781204923119834,0.7456563198469024,0.5388349514563107,0.435650877944111
po,XGBoost,Random Oversampling,XGBoost_broad_ROS,title,65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4526087487203167,0.3668698015232863,0.0,0.5629756847632347,0.4881517875215354,0.4466019417475728,0.3509249835377654
po,XGBoost,Random Oversampling,XGBoost_broad_ROS,title_and_10_sentences,65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4776692372554091,0.3604676568018102,0.0,0.5336994730789945,0.4444484831759944,0.4854368932038835,0.3532485058800848
po,XGBoost,Random Oversampling,XGBoost_broad_ROS,title_and_5_sentences,65,0.9993260183862184,0.9985422740524782,0.9935483870967742,1.0,1.0,0.998678996036988,0.9971428571428572,0.4269754289395228,0.308791641823817,0.0256410256410256,0.4994814057064199,0.4026407999097075,0.4223300970873786,0.2969329229667576
po,XGBoost,Random Oversampling,XGBoost_broad_ROS,title_and_first_paragraph,65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4353040575363127,0.3308975536339937,0.0,0.4646921290962135,0.3682246817222186,0.4368932038834951,0.3275028229915448
po,XGBoost,Random Oversampling,XGBoost_broad_ROS,title_and_first_sentence_each_paragraph,65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5526499745832105,0.4533501726073766,0.0,0.6168872002003071,0.5475227287727288,0.5533980582524272,0.437693478200997
po,XGBoost,Random Oversampling,XGBoost_narrow_ROS,raw_text,64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6338481631179088,0.5562270786981776,0.0512820512820512,0.6568551746127694,0.6059604693821283,0.6553398058252428,0.5594599322982782
po,XGBoost,Random Oversampling,XGBoost_narrow_ROS,title,64,0.9293419452427948,0.9412604843901746,0.7032258064516129,0.8705936857841912,0.8926208842900066,1.0,1.0,0.5605166065378904,0.4696226703483244,0.0,0.4866666069267447,0.4093164870633673,0.7233009708737864,0.6239485451891468
po,XGBoost,Random Oversampling,XGBoost_narrow_ROS,title_and_10_sentences,64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5625912805237498,0.4609203540552849,0.0,0.5496337795482127,0.4742550489553646,0.6262135922330098,0.5084858437302046
po,XGBoost,Random Oversampling,XGBoost_narrow_ROS,title_and_5_sentences,64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5293538621892345,0.4398744718514731,0.0256410256410256,0.5282649545881616,0.4444582558546904,0.5631067961165048,0.4744442900457938
po,XGBoost,Random Oversampling,XGBoost_narrow_ROS,title_and_first_paragraph,64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5356803257270659,0.4396245398744293,0.0,0.5366509248277429,0.463866714650265,0.5825242718446602,0.4713355566739025
po,XGBoost,Random Oversampling,XGBoost_narrow_ROS,title_and_first_sentence_each_paragraph,64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5503801667680845,0.4515130768323021,0.0256410256410256,0.5779114646010982,0.5029222441664838,0.5679611650485437,0.4560228305529056
po,XGBoost,SMOTE,XGBoost_broad_SMOTE,raw_text,67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5741722491775094,0.4805898894134188,0.0512820512820512,0.7458948627994887,0.7045431505935708,0.529126213592233,0.4221810770682951
po,XGBoost,SMOTE,XGBoost_broad_SMOTE,title,67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5073038286349243,0.431757721904586,0.0,0.5379824906523936,0.4848054196268482,0.529126213592233,0.4339436565940325
po,XGBoost,SMOTE,XGBoost_broad_SMOTE,title_and_10_sentences,67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4647553404841554,0.3428214681553734,0.0,0.5255653376086464,0.4331035051631466,0.4757281553398058,0.3391132363876725
po,XGBoost,SMOTE,XGBoost_broad_SMOTE,title_and_5_sentences,67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4936206232908351,0.3855452599195831,0.0256410256410256,0.5026973445914176,0.4027226107834438,0.5097087378640777,0.3971649591010493
po,XGBoost,SMOTE,XGBoost_broad_SMOTE,title_and_first_paragraph,67,0.9993348136072776,0.9994934143870314,0.9935483870967742,1.0,1.0,0.998678996036988,0.998993963782696,0.4525321489838785,0.342648342784459,0.0,0.4492113813751449,0.3499678154089919,0.4854368932038835,0.3610733564680933
po,XGBoost,SMOTE,XGBoost_broad_SMOTE,title_and_first_sentence_each_paragraph,67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5900713681341363,0.4937493048664145,0.0,0.6011214672122726,0.5323079348289432,0.616504854368932,0.4978725848086751
po,XGBoost,SMOTE,XGBoost_narrow_SMOTE,raw_text,66,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6091466937022105,0.5168186564753188,0.0,0.6218490099871246,0.5577169246524084,0.6456310679611651,0.536066064261553
po,XGBoost,SMOTE,XGBoost_narrow_SMOTE,title,66,0.917264030170032,0.9305246424368648,0.6451612903225806,0.8500374454153522,0.8742633456658284,1.0,1.0,0.5697585895421634,0.4867039525930441,0.0,0.5011938511060103,0.4312455652080351,0.7281553398058253,0.636873715257174
po,XGBoost,SMOTE,XGBoost_narrow_SMOTE,title_and_10_sentences,66,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5291057014509015,0.4219146408283043,0.0,0.5212589276816122,0.4370395336818112,0.5825242718446602,0.4604991186758103
po,XGBoost,SMOTE,XGBoost_narrow_SMOTE,title_and_5_sentences,66,0.999343187973698,0.9996009577015164,0.9935483870967742,0.9986936738587996,0.9992063492063492,1.0,1.0,0.5638154458783987,0.462619707145704,0.0,0.5350551881690103,0.4577809173908798,0.6456310679611651,0.5254909251149853
po,XGBoost,SMOTE,XGBoost_narrow_SMOTE,title_and_first_paragraph,66,0.9973883961334424,0.9983560090702948,0.9806451612903224,0.9948362151485938,0.9967494690183766,1.0,1.0,0.5335915948322134,0.4538601223448101,0.0,0.5257725898614727,0.4645620309422776,0.5970873786407767,0.5091067766819647
po,XGBoost,SMOTE,XGBoost_narrow_SMOTE,title_and_first_sentence_each_paragraph,66,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5816237806181787,0.4899357185402829,0.0512820512820512,0.6009884995860751,0.5305237955397213,0.5970873786407767,0.4919743164104066
po,XGBoost,SVMSMOTE,XGBoost_broad_SVMSMOTE,raw_text,69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5801219879175333,0.4848401365208087,0.0512820512820512,0.7513023360892975,0.7058551541725916,0.5388349514563107,0.4302069797370549
po,XGBoost,SVMSMOTE,XGBoost_broad_SVMSMOTE,title,69,0.9791430691529696,0.9830780921585812,0.9096774193548388,0.9599870482680354,0.9676614366840348,1.0,1.0,0.5185713692995246,0.4315454386882958,0.0,0.5038531553398058,0.4336805555555555,0.5970873786407767,0.4993802563351436
po,XGBoost,SVMSMOTE,XGBoost_broad_SVMSMOTE,title_and_10_sentences,69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4607957243307652,0.3519796671650433,0.0,0.5438527812439764,0.4601178036522864,0.4466019417475728,0.3296744608774684
po,XGBoost,SVMSMOTE,XGBoost_broad_SVMSMOTE,title_and_5_sentences,69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5194063958524967,0.4122345512929101,0.0,0.4926212038575432,0.393724257188361,0.5825242718446602,0.4665592552810598
po,XGBoost,SVMSMOTE,XGBoost_broad_SVMSMOTE,title_and_first_paragraph,69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4491827107673742,0.3414629518987873,0.0,0.4889459632811258,0.398679250356269,0.4660194174757281,0.3485733564680933
po,XGBoost,SVMSMOTE,XGBoost_broad_SVMSMOTE,title_and_first_sentence_each_paragraph,69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.494511747246232,0.3920272296071238,0.0,0.5759232709299261,0.4880180974939039,0.4757281553398058,0.3661915778457131
po,XGBoost,SVMSMOTE,XGBoost_narrow_SVMSMOTE,raw_text,68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6413603174312429,0.556214805619971,0.0512820512820512,0.6555986603044688,0.5973364310875653,0.6699029126213593,0.5693696028282494
po,XGBoost,SVMSMOTE,XGBoost_narrow_SVMSMOTE,title,68,0.9528648609358484,0.963577901931108,0.6967741935483871,0.9129675750317444,0.9325361242432546,1.0,1.0,0.5630901125887597,0.4692059162908417,0.0,0.5024820826382576,0.431806451938181,0.7281553398058253,0.6189298170501177
po,XGBoost,SVMSMOTE,XGBoost_narrow_SVMSMOTE,title_and_10_sentences,68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5298832245645398,0.4217944342282894,0.0,0.5263730882901486,0.440536022308004,0.5776699029126213,0.4545663609573385
po,XGBoost,SVMSMOTE,XGBoost_narrow_SVMSMOTE,title_and_5_sentences,68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5098251778113495,0.3996702127044985,0.0,0.4837625937432439,0.381563186868635,0.5631067961165048,0.4443065080283125
po,XGBoost,SVMSMOTE,XGBoost_narrow_SVMSMOTE,title_and_first_paragraph,68,0.9915485064802996,0.9941513045729112,0.9612903225806452,0.9833580620877068,0.988475044127843,1.0,1.0,0.5440544468914088,0.4628065073190875,0.0,0.5103099743750898,0.4469523421524654,0.6456310679611651,0.5556203821241416
po,XGBoost,SVMSMOTE,XGBoost_narrow_SVMSMOTE,title_and_first_sentence_each_paragraph,68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5818660722531183,0.4922048003929313,0.0512820512820512,0.591149927953651,0.5242506134134132,0.6116504854368932,0.5065133488065818
ru,KNN,BorderlineSMOTE,kNN_BorderlineSMOTE,raw_text,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2038407329105003,0.1341991341991342,0.0263157894736842,0.3042635658914729,0.1979166666666666,0.1860465116279069,0.1267006802721088
ru,KNN,BorderlineSMOTE,kNN_BorderlineSMOTE,title,0,0.998682540062759,0.9993446920052425,0.9934640522875816,1.0,1.0,0.9973890339425588,0.9987012987012988,0.268705846412342,0.1709789662991633,0.0263157894736842,0.4552325581395349,0.3017857142857142,0.2325581395348837,0.144812925170068
ru,KNN,BorderlineSMOTE,kNN_BorderlineSMOTE,title_and_10_sentences,0,0.4014428658915988,0.2855651907014277,0.1830065359477124,0.6035546253718154,0.4650223621318956,0.3263707571801567,0.2228254688781004,0.2996195477440789,0.1957473849754955,0.1052631578947368,0.3615888215751417,0.250250100040016,0.2790697674418604,0.1737244897959183
ru,KNN,BorderlineSMOTE,kNN_BorderlineSMOTE,title_and_5_sentences,0,0.8802541139704619,0.8656701600572978,0.6078431372549019,1.0,1.0,0.7963446475195822,0.7756798012215969,0.2702808403159322,0.2121101404988873,0.0789473684210526,0.29796973052787,0.2179138321995464,0.2674418604651162,0.2368197278911565
